"","County","Year","Month","laborforce","emplab","unemp","unemprate"
"2546","Mariposa",2009,"Feb",8780,7680,1100,12.5
"2547","Mariposa",2009,"Mar",8760,7660,1100,12.5
"2548","Mariposa",2009,"Apr",8920,7990,930,10.4
"2549","Mariposa",2009,"May",9290,8410,880,9.5
"2550","Mariposa",2009,"Jun",10180,9270,920,9
"2551","Mariposa",2009,"Jul",10350,9420,930,9
"2552","Mariposa",2009,"Aug",10380,9490,890,8.6
"2553","Mariposa",2009,"Sep",10120,9280,840,8.3
"2554","Mariposa",2009,"Oct",9320,8380,940,10.1
"2555","Mariposa",2009,"Nov",8950,7910,1050,11.7
"2556","Mariposa",2009,"Dec",9010,7830,1180,13
"2557","Mariposa",2010,"Jan",8190,6900,1300,15.8
"2558","Mariposa",2010,"Feb",8250,6950,1300,15.8
"2559","Mariposa",2010,"Mar",8310,7020,1300,15.6
"2560","Mariposa",2010,"Apr",8530,7420,1110,13
"2561","Mariposa",2010,"May",8610,7600,1010,11.8
"2562","Mariposa",2010,"Jun",9220,8220,1000,10.8
"2563","Mariposa",2010,"Jul",9460,8430,1030,10.9
"2564","Mariposa",2010,"Aug",9430,8420,1010,10.8
"2565","Mariposa",2010,"Sep",9110,8110,1000,11
"2566","Mariposa",2010,"Oct",8690,7680,1020,11.7
"2567","Mariposa",2010,"Nov",8270,7080,1190,14.4
"2568","Mariposa",2010,"Dec",8420,7170,1250,14.8
"2569","Mariposa",2011,"Jan",8420,7050,1370,16.3
"2570","Mariposa",2011,"Feb",8370,7010,1350,16.2
"2571","Mariposa",2011,"Mar",8280,6970,1310,15.8
"2572","Mariposa",2011,"Apr",8490,7340,1150,13.5
"2573","Mariposa",2011,"May",8540,7480,1060,12.4
"2574","Mariposa",2011,"Jun",9070,7980,1090,12
"2575","Mariposa",2011,"Jul",9440,8370,1070,11.3
"2576","Mariposa",2011,"Aug",9450,8430,1020,10.8
"2577","Mariposa",2011,"Sep",9150,8160,980,10.8
"2578","Mariposa",2011,"Oct",8490,7490,1000,11.8
"2579","Mariposa",2011,"Nov",8020,6930,1090,13.5
"2580","Mariposa",2011,"Dec",8230,7020,1200,14.6
"2581","Mariposa",2012,"Jan",7780,6480,1300,16.7
"2582","Mariposa",2012,"Feb",7830,6570,1260,16.1
"2583","Mariposa",2012,"Mar",7840,6620,1220,15.6
"2584","Mariposa",2012,"Apr",8050,7000,1060,13.1
"2585","Mariposa",2012,"May",8430,7470,960,11.4
"2586","Mariposa",2012,"Jun",9190,8220,970,10.6
"2587","Mariposa",2012,"Jul",9250,8280,970,10.5
"2588","Mariposa",2012,"Aug",9210,8290,920,10
"2589","Mariposa",2012,"Sep",9010,8170,840,9.4
"2590","Mariposa",2012,"Oct",8400,7540,860,10.2
"2591","Mariposa",2012,"Nov",7840,6930,910,11.6
"2592","Mariposa",2012,"Dec",7820,6810,1010,13
"2593","Mariposa",2013,"Jan",7720,6610,1110,14.4
"2594","Mariposa",2013,"Feb",7650,6620,1030,13.5
"2595","Mariposa",2013,"Mar",7730,6730,1000,12.9
"2596","Mariposa",2013,"Apr",7930,7060,870,11
"2597","Mariposa",2013,"May",8420,7660,760,9
"2598","Mariposa",2013,"Jun",9080,8290,790,8.7
"2599","Mariposa",2013,"Jul",9090,8320,780,8.5
"2600","Mariposa",2013,"Aug",9000,8270,730,8.1
"2601","Mariposa",2013,"Sep",8850,8140,700,8
"2602","Mariposa",2013,"Oct",8200,7290,910,11.1
"2603","Mariposa",2013,"Nov",7670,6840,840,10.9
"2604","Mariposa",2013,"Dec",7640,6760,890,11.6
"2605","Mariposa",2014,"Jan",7450,6470,990,13.2
"2606","Mariposa",2014,"Feb",7590,6670,930,12.2
"2607","Mariposa",2014,"Mar",7640,6730,910,11.9
"2608","Mariposa",2014,"Apr",7840,7140,700,9
"2609","Mariposa",2014,"May",8220,7600,620,7.6
"2610","Mariposa",2014,"Jun",8780,8160,620,7.1
"2611","Mariposa",2014,"Jul",8880,8240,650,7.3
"2612","Mariposa",2014,"Aug",8830,8220,620,7
"2613","Mariposa",2014,"Sep",8710,8150,560,6.4
"2614","Mariposa",2014,"Oct",8250,7670,580,7
"2615","Mariposa",2014,"Nov",7790,7130,670,8.6
"2616","Mariposa",2014,"Dec",7640,6940,700,9.2
"2617","Mariposa",2015,"Jan",7620,6820,800,10.5
"2618","Mariposa",2015,"Feb",7490,6700,790,10.5
"2619","Mariposa",2015,"Mar",7590,6840,750,9.8
"2620","Mariposa",2015,"Apr",7840,7270,570,7.3
"2621","Mariposa",2015,"May",8300,7760,530,6.4
"2622","Mariposa",2015,"Jun",8730,8230,500,5.7
"2623","Mariposa",2015,"Jul",8790,8270,520,5.9
"2624","Mariposa",2015,"Aug",8770,8310,470,5.3
"2625","Mariposa",2015,"Sep",8670,8240,430,5
"2626","Mariposa",2015,"Oct",8050,7570,480,5.9
"2627","Mariposa",2015,"Nov",7670,7110,560,7.3
"2628","Mariposa",2015,"Dec",7510,6900,610,8.1
"2629","Mariposa",2016,"Jan",7420,6750,670,9.1
"2630","Mariposa",2016,"Feb",7360,6720,630,8.6
"2631","Mariposa",2016,"Mar",7420,6770,650,8.7
"2632","Mariposa",2016,"Apr",7720,7180,540,7
"2633","Mariposa",2016,"May",8040,7580,460,5.7
"2634","Mariposa",2016,"Jun",8680,8180,500,5.8
"2635","Mariposa",2016,"Jul",8830,8310,510,5.8
"2636","Mariposa",2016,"Aug",8790,8320,470,5.4
"2637","Mariposa",2016,"Sep",8680,8240,430,5
"2638","Mariposa",2016,"Oct",8160,7710,450,5.6
"2639","Mariposa",2016,"Nov",7600,7120,480,6.3
"2640","Mariposa",2016,"Dec",7460,6920,540,7.2
"2641","Mendocino",2007,"Jan",42390,39620,2760,6.5
"2642","Mendocino",2007,"Feb",42440,39740,2710,6.4
"2643","Mendocino",2007,"Mar",42570,39900,2670,6.3
"2644","Mendocino",2007,"Apr",42740,40330,2410,5.6
"2645","Mendocino",2007,"May",43220,41090,2130,4.9
"2646","Mendocino",2007,"Jun",43990,41800,2190,5
"2647","Mendocino",2007,"Jul",43680,41340,2330,5.3
"2648","Mendocino",2007,"Aug",44330,42170,2160,4.9
"2649","Mendocino",2007,"Sep",43610,41550,2060,4.7
"2650","Mendocino",2007,"Oct",43730,41630,2110,4.8
"2651","Mendocino",2007,"Nov",42840,40550,2290,5.4
"2652","Mendocino",2007,"Dec",42610,39930,2680,6.3
"2653","Mendocino",2008,"Jan",42410,39320,3090,7.3
"2654","Mendocino",2008,"Feb",42340,39420,2920,6.9
"2655","Mendocino",2008,"Mar",42670,39560,3110,7.3
"2656","Mendocino",2008,"Apr",42780,40080,2690,6.3
"2657","Mendocino",2008,"May",43420,40790,2630,6
"2658","Mendocino",2008,"Jun",44390,41650,2750,6.2
"2659","Mendocino",2008,"Jul",43660,40780,2880,6.6
"2660","Mendocino",2008,"Aug",44610,41770,2840,6.4
"2661","Mendocino",2008,"Sep",43790,41050,2740,6.3
"2662","Mendocino",2008,"Oct",43970,41120,2850,6.5
"2663","Mendocino",2008,"Nov",42640,39290,3350,7.8
"2664","Mendocino",2008,"Dec",42640,38920,3720,8.7
"2665","Mendocino",2009,"Jan",42650,38270,4380,10.3
"2666","Mendocino",2009,"Feb",42650,38110,4530,10.6
"2667","Mendocino",2009,"Mar",42690,37970,4730,11.1
"2668","Mendocino",2009,"Apr",42890,38600,4290,10
"2669","Mendocino",2009,"May",43440,39210,4230,9.7
"2670","Mendocino",2009,"Jun",44300,39980,4330,9.8
"2671","Mendocino",2009,"Jul",43420,38970,4450,10.3
"2672","Mendocino",2009,"Aug",44070,39650,4430,10
"2673","Mendocino",2009,"Sep",44180,39940,4240,9.6
"2674","Mendocino",2009,"Oct",43980,39600,4390,10
"2675","Mendocino",2009,"Nov",42840,38240,4610,10.8
"2676","Mendocino",2009,"Dec",42870,38090,4780,11.2
"2677","Mendocino",2010,"Jan",41300,36050,5250,12.7
"2678","Mendocino",2010,"Feb",41330,36050,5290,12.8
"2679","Mendocino",2010,"Mar",41730,36370,5350,12.8
"2680","Mendocino",2010,"Apr",41700,36690,5010,12
"2681","Mendocino",2010,"May",42000,37410,4590,10.9
"2682","Mendocino",2010,"Jun",42550,37910,4640,10.9
"2683","Mendocino",2010,"Jul",41550,36860,4690,11.3
"2684","Mendocino",2010,"Aug",42080,37470,4610,11
"2685","Mendocino",2010,"Sep",41380,36940,4440,10.7
"2686","Mendocino",2010,"Oct",41730,37390,4350,10.4
"2687","Mendocino",2010,"Nov",41100,36240,4860,11.8
"2688","Mendocino",2010,"Dec",40770,35890,4880,12
"2689","Mendocino",2011,"Jan",40930,35710,5220,12.8
"2690","Mendocino",2011,"Feb",40710,35570,5140,12.6
"2691","Mendocino",2011,"Mar",40910,35720,5200,12.7
"2692","Mendocino",2011,"Apr",40930,36110,4820,11.8
"2693","Mendocino",2011,"May",40970,36530,4440,10.8
"2694","Mendocino",2011,"Jun",41610,36970,4640,11.1
"2695","Mendocino",2011,"Jul",40770,36170,4600,11.3
"2696","Mendocino",2011,"Aug",41380,36820,4550,11
"2697","Mendocino",2011,"Sep",40870,36550,4310,10.6
"2698","Mendocino",2011,"Oct",41350,37070,4270,10.3
"2699","Mendocino",2011,"Nov",40540,36110,4430,10.9
"2700","Mendocino",2011,"Dec",40470,36080,4390,10.9
"2701","Mendocino",2012,"Jan",40450,35820,4630,11.4
"2702","Mendocino",2012,"Feb",40580,35870,4710,11.6
"2703","Mendocino",2012,"Mar",40590,35890,4700,11.6
"2704","Mendocino",2012,"Apr",40800,36460,4330,10.6
"2705","Mendocino",2012,"May",41170,37150,4030,9.8
"2706","Mendocino",2012,"Jun",41830,37730,4100,9.8
"2707","Mendocino",2012,"Jul",40860,36750,4120,10.1
"2708","Mendocino",2012,"Aug",41530,37610,3930,9.5
"2709","Mendocino",2012,"Sep",41260,37650,3610,8.8
"2710","Mendocino",2012,"Oct",41660,38010,3650,8.8
"2711","Mendocino",2012,"Nov",40600,36900,3700,9.1
"2712","Mendocino",2012,"Dec",40870,36930,3930,9.6
"2713","Mendocino",2013,"Jan",41140,36960,4180,10.2
"2714","Mendocino",2013,"Feb",40910,36960,3950,9.7
"2715","Mendocino",2013,"Mar",40930,37130,3800,9.3
"2716","Mendocino",2013,"Apr",40900,37450,3450,8.4
"2717","Mendocino",2013,"May",41540,38380,3160,7.6
"2718","Mendocino",2013,"Jun",41950,38600,3350,8
"2719","Mendocino",2013,"Jul",41120,37720,3400,8.3
"2720","Mendocino",2013,"Aug",41210,37970,3240,7.9
"2721","Mendocino",2013,"Sep",40820,37740,3080,7.5
"2722","Mendocino",2013,"Oct",40760,37640,3120,7.7
"2723","Mendocino",2013,"Nov",39970,36800,3170,7.9
"2724","Mendocino",2013,"Dec",40010,36870,3140,7.9
"2725","Mendocino",2014,"Jan",40190,36850,3340,8.3
"2726","Mendocino",2014,"Feb",40480,37050,3430,8.5
"2727","Mendocino",2014,"Mar",40760,37390,3370,8.3
"2728","Mendocino",2014,"Apr",40440,37610,2830,7
"2729","Mendocino",2014,"May",40830,38230,2600,6.4
"2730","Mendocino",2014,"Jun",41220,38560,2670,6.5
"2731","Mendocino",2014,"Jul",40710,37890,2830,6.9
"2732","Mendocino",2014,"Aug",41110,38390,2720,6.6
"2733","Mendocino",2014,"Sep",40960,38520,2440,6
"2734","Mendocino",2014,"Oct",40730,38240,2490,6.1
"2735","Mendocino",2014,"Nov",39990,37340,2650,6.6
"2736","Mendocino",2014,"Dec",40030,37340,2690,6.7
"2737","Mendocino",2015,"Jan",40220,37310,2910,7.2
"2738","Mendocino",2015,"Feb",40140,37370,2770,6.9
"2739","Mendocino",2015,"Mar",40410,37680,2730,6.7
"2740","Mendocino",2015,"Apr",40370,38060,2320,5.7
"2741","Mendocino",2015,"May",40670,38520,2160,5.3
"2742","Mendocino",2015,"Jun",40750,38550,2200,5.4
"2743","Mendocino",2015,"Jul",39900,37620,2270,5.7
"2744","Mendocino",2015,"Aug",40430,38300,2130,5.3
"2745","Mendocino",2015,"Sep",39930,37990,1940,4.9
"2746","Mendocino",2015,"Oct",40340,38230,2120,5.2
"2747","Mendocino",2015,"Nov",39600,37320,2280,5.8
"2748","Mendocino",2015,"Dec",39740,37310,2430,6.1
"2749","Mendocino",2016,"Jan",39720,37220,2490,6.3
"2750","Mendocino",2016,"Feb",39790,37440,2350,5.9
"2751","Mendocino",2016,"Mar",40180,37780,2400,6
"2752","Mendocino",2016,"Apr",39750,37710,2050,5.1
"2753","Mendocino",2016,"May",39940,38210,1730,4.3
"2754","Mendocino",2016,"Jun",40690,38640,2050,5
"2755","Mendocino",2016,"Jul",40430,38300,2130,5.3
"2756","Mendocino",2016,"Aug",40840,38790,2050,5
"2757","Mendocino",2016,"Sep",40570,38690,1880,4.6
"2758","Mendocino",2016,"Oct",40940,38960,1980,4.8
"2759","Mendocino",2016,"Nov",39940,37890,2050,5.1
"2760","Mendocino",2016,"Dec",39720,37610,2100,5.3
"2761","Merced",2007,"Jan",99200,87700,11500,11.6
"2762","Merced",2007,"Feb",99200,87400,11800,11.9
"2763","Merced",2007,"Mar",98600,87500,11100,11.3
"2764","Merced",2007,"Apr",98800,88400,10400,10.6
"2765","Merced",2007,"May",99800,90400,9300,9.4
"2766","Merced",2007,"Jun",101200,91500,9600,9.5
"2767","Merced",2007,"Jul",99900,90000,9900,9.9
"2768","Merced",2007,"Aug",101000,92300,8600,8.6
"2769","Merced",2007,"Sep",101200,93000,8200,8.1
"2770","Merced",2007,"Oct",101000,92700,8300,8.2
"2771","Merced",2007,"Nov",100000,89900,10000,10
"2772","Merced",2007,"Dec",100100,88200,11900,11.9
"2773","Merced",2008,"Jan",101100,87500,13600,13.4
"2774","Merced",2008,"Feb",101400,87600,13800,13.6
"2775","Merced",2008,"Mar",101800,87700,14100,13.8
"2776","Merced",2008,"Apr",100700,88500,12200,12.1
"2777","Merced",2008,"May",101400,89800,11600,11.4
"2778","Merced",2008,"Jun",103000,90800,12100,11.8
"2779","Merced",2008,"Jul",100500,88400,12200,12.1
"2780","Merced",2008,"Aug",103000,91400,11600,11.3
"2781","Merced",2008,"Sep",103300,92100,11100,10.8
"2782","Merced",2008,"Oct",103700,91900,11800,11.4
"2783","Merced",2008,"Nov",103500,89600,13900,13.4
"2784","Merced",2008,"Dec",103500,87600,15900,15.3
"2785","Merced",2009,"Jan",103800,85300,18500,17.8
"2786","Merced",2009,"Feb",104000,84300,19700,19
"2787","Merced",2009,"Mar",103800,84200,19700,19
"2788","Merced",2009,"Apr",104500,87100,17400,16.6
"2789","Merced",2009,"May",105200,88400,16700,15.9
"2790","Merced",2009,"Jun",106800,89200,17600,16.5
"2791","Merced",2009,"Jul",105100,87500,17600,16.7
"2792","Merced",2009,"Aug",107400,90900,16600,15.4
"2793","Merced",2009,"Sep",108400,92600,15900,14.6
"2794","Merced",2009,"Oct",107100,90600,16500,15.4
"2795","Merced",2009,"Nov",105700,87200,18500,17.5
"2796","Merced",2009,"Dec",105300,85100,20200,19.2
"2797","Merced",2010,"Jan",111200,88800,22400,20.1
"2798","Merced",2010,"Feb",112700,89300,23400,20.7
"2799","Merced",2010,"Mar",112800,89600,23100,20.5
"2800","Merced",2010,"Apr",113200,92300,20900,18.5
"2801","Merced",2010,"May",113700,94500,19300,16.9
"2802","Merced",2010,"Jun",114200,94400,19700,17.3
"2803","Merced",2010,"Jul",111300,91300,20000,18
"2804","Merced",2010,"Aug",115500,96600,18900,16.4
"2805","Merced",2010,"Sep",115100,97400,17700,15.4
"2806","Merced",2010,"Oct",114900,97200,17700,15.4
"2807","Merced",2010,"Nov",114400,94300,20100,17.6
"2808","Merced",2010,"Dec",113900,92600,21300,18.7
"2809","Merced",2011,"Jan",113700,90500,23100,20.3
"2810","Merced",2011,"Feb",114500,91200,23300,20.3
"2811","Merced",2011,"Mar",114200,91400,22800,20
"2812","Merced",2011,"Apr",113300,92400,20900,18.5
"2813","Merced",2011,"May",113600,94100,19500,17.1
"2814","Merced",2011,"Jun",114600,94400,20300,17.7
"2815","Merced",2011,"Jul",112500,92700,19900,17.7
"2816","Merced",2011,"Aug",114800,95700,19100,16.6
"2817","Merced",2011,"Sep",118000,100300,17800,15.1
"2818","Merced",2011,"Oct",117300,99700,17600,15
"2819","Merced",2011,"Nov",115000,96600,18400,16
"2820","Merced",2011,"Dec",115200,95000,20100,17.5
"2821","Merced",2012,"Jan",115200,93300,21900,19
"2822","Merced",2012,"Feb",115200,93000,22200,19.3
"2823","Merced",2012,"Mar",115400,93800,21600,18.7
"2824","Merced",2012,"Apr",113600,93700,19900,17.5
"2825","Merced",2012,"May",114800,96200,18600,16.2
"2826","Merced",2012,"Jun",115000,96000,19000,16.5
"2827","Merced",2012,"Jul",114400,95700,18700,16.4
"2828","Merced",2012,"Aug",115700,98400,17400,15
"2829","Merced",2012,"Sep",117500,101900,15500,13.2
"2830","Merced",2012,"Oct",117700,101800,15900,13.5
"2831","Merced",2012,"Nov",113900,97200,16700,14.7
"2832","Merced",2012,"Dec",114100,95600,18500,16.2
"2833","Merced",2013,"Jan",115600,95000,20600,17.8
"2834","Merced",2013,"Feb",115800,95800,20000,17.3
"2835","Merced",2013,"Mar",114400,95200,19200,16.8
"2836","Merced",2013,"Apr",114300,96900,17500,15.3
"2837","Merced",2013,"May",114800,98700,16100,14
"2838","Merced",2013,"Jun",116200,99800,16400,14.1
"2839","Merced",2013,"Jul",113000,97000,16000,14.1
"2840","Merced",2013,"Aug",115600,100600,14900,12.9
"2841","Merced",2013,"Sep",116900,103100,13800,11.8
"2842","Merced",2013,"Oct",116400,102300,14100,12.1
"2843","Merced",2013,"Nov",113100,97700,15400,13.6
"2844","Merced",2013,"Dec",112800,96900,15900,14.1
"2845","Merced",2014,"Jan",113900,96200,17800,15.6
"2846","Merced",2014,"Feb",115600,97500,18100,15.6
"2847","Merced",2014,"Mar",115500,97200,18300,15.8
"2848","Merced",2014,"Apr",114500,98900,15500,13.6
"2849","Merced",2014,"May",115000,100700,14300,12.4
"2850","Merced",2014,"Jun",116100,102200,14000,12
"2851","Merced",2014,"Jul",112900,98900,14000,12.4
"2852","Merced",2014,"Aug",114400,101500,13000,11.3
"2853","Merced",2014,"Sep",117200,105500,11700,10
"2854","Merced",2014,"Oct",116800,104800,11900,10.2
"2855","Merced",2014,"Nov",113800,100100,13700,12
"2856","Merced",2014,"Dec",114000,99500,14600,12.8
"2857","Merced",2015,"Jan",114200,98000,16200,14.2
"2858","Merced",2015,"Feb",115100,99100,16000,13.9
"2859","Merced",2015,"Mar",115000,99500,15500,13.5
"2860","Merced",2015,"Apr",114200,100600,13600,11.9
"2861","Merced",2015,"May",115000,102100,12900,11.2
"2862","Merced",2015,"Jun",115600,103100,12500,10.8
"2863","Merced",2015,"Jul",113000,100800,12200,10.8
"2864","Merced",2015,"Aug",115800,104800,11000,9.5
"2865","Merced",2015,"Sep",117100,107300,9800,8.3
"2866","Merced",2015,"Oct",116300,105600,10600,9.2
"2867","Merced",2015,"Nov",115100,102200,12900,11.2
"2868","Merced",2015,"Dec",114700,101200,13500,11.8
"2869","Merced",2016,"Jan",114200,99700,14500,12.7
"2870","Merced",2016,"Feb",115500,101100,14500,12.5
"2871","Merced",2016,"Mar",115300,101000,14300,12.4
"2872","Merced",2016,"Apr",114300,101600,12700,11.1
"2873","Merced",2016,"May",114800,103700,11100,9.6
"2874","Merced",2016,"Jun",116200,104100,12100,10.4
"2875","Merced",2016,"Jul",114300,102400,11900,10.4
"2876","Merced",2016,"Aug",116300,105600,10700,9.2
"2877","Merced",2016,"Sep",118900,109200,9700,8.2
"2878","Merced",2016,"Oct",118300,108200,10100,8.5
"2879","Merced",2016,"Nov",115600,104700,10800,9.4
"2880","Merced",2016,"Dec",115300,102900,12400,10.8
"2881","Modoc",2007,"Jan",3760,3360,400,10.7
"2882","Modoc",2007,"Feb",3760,3370,390,10.4
"2883","Modoc",2007,"Mar",3770,3410,360,9.7
"2884","Modoc",2007,"Apr",3850,3520,320,8.4
"2885","Modoc",2007,"May",3940,3660,280,7.2
"2886","Modoc",2007,"Jun",4140,3850,290,6.9
"2887","Modoc",2007,"Jul",3950,3650,300,7.5
"2888","Modoc",2007,"Aug",4030,3750,280,6.8
"2889","Modoc",2007,"Sep",3950,3700,250,6.4
"2890","Modoc",2007,"Oct",4040,3780,260,6.5
"2891","Modoc",2007,"Nov",3890,3610,280,7.3
"2892","Modoc",2007,"Dec",3740,3390,350,9.3
"2893","Modoc",2008,"Jan",3710,3260,450,12
"2894","Modoc",2008,"Feb",3740,3290,450,12
"2895","Modoc",2008,"Mar",3750,3310,440,11.8
"2896","Modoc",2008,"Apr",3880,3510,370,9.6
"2897","Modoc",2008,"May",3980,3650,320,8.2
"2898","Modoc",2008,"Jun",4170,3840,330,7.9
"2899","Modoc",2008,"Jul",4010,3680,330,8.2
"2900","Modoc",2008,"Aug",4050,3730,320,7.8
"2901","Modoc",2008,"Sep",4060,3750,310,7.6
"2902","Modoc",2008,"Oct",4100,3760,340,8.4
"2903","Modoc",2008,"Nov",3950,3530,430,10.8
"2904","Modoc",2008,"Dec",3910,3440,470,12
"2905","Modoc",2009,"Jan",3680,3120,560,15.3
"2906","Modoc",2009,"Feb",3770,3180,590,15.7
"2907","Modoc",2009,"Mar",3820,3240,580,15.2
"2908","Modoc",2009,"Apr",3890,3400,490,12.7
"2909","Modoc",2009,"May",3890,3460,430,11.2
"2910","Modoc",2009,"Jun",4140,3690,460,11
"2911","Modoc",2009,"Jul",4280,3830,450,10.5
"2912","Modoc",2009,"Aug",4430,3980,450,10.1
"2913","Modoc",2009,"Sep",4330,3890,440,10.2
"2914","Modoc",2009,"Oct",4270,3790,480,11.1
"2915","Modoc",2009,"Nov",4120,3610,510,12.3
"2916","Modoc",2009,"Dec",3960,3410,560,14.1
"2917","Modoc",2010,"Jan",3790,3120,670,17.6
"2918","Modoc",2010,"Feb",3820,3140,680,17.8
"2919","Modoc",2010,"Mar",3930,3260,670,17.1
"2920","Modoc",2010,"Apr",3780,3190,590,15.7
"2921","Modoc",2010,"May",3830,3290,540,14.1
"2922","Modoc",2010,"Jun",3940,3400,540,13.7
"2923","Modoc",2010,"Jul",3920,3380,540,13.7
"2924","Modoc",2010,"Aug",3950,3420,520,13.2
"2925","Modoc",2010,"Sep",3770,3270,500,13.2
"2926","Modoc",2010,"Oct",3800,3290,510,13.4
"2927","Modoc",2010,"Nov",3720,3120,590,16
"2928","Modoc",2010,"Dec",3570,2960,610,17.2
"2929","Modoc",2011,"Jan",3540,2840,690,19.6
"2930","Modoc",2011,"Feb",3530,2850,670,19.1
"2931","Modoc",2011,"Mar",3550,2880,670,19
"2932","Modoc",2011,"Apr",3600,3000,600,16.7
"2933","Modoc",2011,"May",3570,3020,540,15.2
"2934","Modoc",2011,"Jun",3710,3150,560,15
"2935","Modoc",2011,"Jul",3760,3220,540,14.4
"2936","Modoc",2011,"Aug",3770,3250,530,13.9
"2937","Modoc",2011,"Sep",3670,3170,510,13.8
"2938","Modoc",2011,"Oct",3680,3160,510,14
"2939","Modoc",2011,"Nov",3530,2990,540,15.3
"2940","Modoc",2011,"Dec",3530,2960,570,16.2
"2941","Modoc",2012,"Jan",3470,2850,620,17.8
"2942","Modoc",2012,"Feb",3510,2890,620,17.7
"2943","Modoc",2012,"Mar",3530,2930,600,17.1
"2944","Modoc",2012,"Apr",3610,3040,570,15.9
"2945","Modoc",2012,"May",3610,3090,510,14.2
"2946","Modoc",2012,"Jun",3850,3350,510,13.1
"2947","Modoc",2012,"Jul",3780,3280,500,13.2
"2948","Modoc",2012,"Aug",3830,3360,480,12.4
"2949","Modoc",2012,"Sep",3650,3220,420,11.6
"2950","Modoc",2012,"Oct",3730,3280,440,11.8
"2951","Modoc",2012,"Nov",3450,2990,460,13.3
"2952","Modoc",2012,"Dec",3390,2870,520,15.3
"2953","Modoc",2013,"Jan",3420,2850,570,16.6
"2954","Modoc",2013,"Feb",3400,2860,540,15.9
"2955","Modoc",2013,"Mar",3420,2910,510,14.8
"2956","Modoc",2013,"Apr",3530,3080,450,12.8
"2957","Modoc",2013,"May",3560,3160,400,11.2
"2958","Modoc",2013,"Jun",3770,3360,410,10.9
"2959","Modoc",2013,"Jul",3640,3230,410,11.2
"2960","Modoc",2013,"Aug",3680,3300,380,10.4
"2961","Modoc",2013,"Sep",3540,3190,350,9.9
"2962","Modoc",2013,"Oct",3560,3190,370,10.4
"2963","Modoc",2013,"Nov",3330,2940,390,11.6
